wl;Ed_20;Ed_80;Ed_200
575;0.000689801642647292;0.00258647216881149;0.00572448030919254
576;0.000931356130402094;0.00341955525153545;0.00778744969397001
577;0.00116634495915162;0.00414577914185043;0.00984980751325476
578;0.00136639918953173;0.00462443379306744;0.0117273217347037
579;0.00150613987397698;0.00484810853120794;0.0132859893436711
580;0.00160366633430129;0.00490028365961114;0.0146005677496067
581;0.00173518488173785;0.00500720517333753;0.0160344036554931
582;0.00186073857864593;0.00517263071571999;0.017380767594855
583;0.00195913455090339;0.00540333192494942;0.0185179829942854
584;0.00205415728891394;0.00566030271758555;0.0195125175728391
585;0.0021451145985135;0.00592631143137829;0.0203632727501392
586;0.00223435944469697;0.00620963386039698;0.0211364544931738
587;0.00223137261748416;0.00626572979541141;0.0210252892871072
588;0.00211211561388235;0.0060276405687509;0.0198325665157582
589;0.00191677467546842;0.0056031844333241;0.0179503294293768
590;0.00171699628151655;0.00517180175237503;0.0160549798984835
591;0.00157891358211039;0.00489709137463182;0.0147639409177188
592;0.00145884809767097;0.00464050767651773;0.0135648421247611
593;0.00132943130590926;0.0043410080296735;0.012212724633675
594;0.0011370707316836;0.00389563067722886;0.0102890181563217
595;0.000948990366007064;0.00348856188087555;0.00845253981101689
596;0.000812908235753797;0.00324377210792515;0.00715411887917793
597;0.000788901070996111;0.00327255513802365;0.00684071111576001
598;0.000824413278855923;0.00345136588548374;0.00708680213599963
599;0.000834526062856601;0.00358845468056789;0.00721907206163523
600;0.000788054776145327;0.0035635634033662;0.0067898946862261
601;0.000690621387876932;0.00337973150565093;0.0058001468580321
602;0.00061096257622393;0.00321662393669696;0.00487149819877629
603;0.00056420757596629;0.00314628517008008;0.00430121566840867
604;0.000565693074325599;0.00323667474879621;0.00436505440702023
605;0.000600968882717575;0.0034298759715668;0.00481107168773933
606;0.00078800383886292;0.00407597700483355;0.00698074059501437
607;0.00128963015591829;0.0056489728071783;0.0127570072029285
608;0.00253720056385451;0.00950838877266602;0.0270512477956235
609;0.00452205553989352;0.0156501440812223;0.049747269062246
610;0.00636636509555501;0.0214096671408508;0.070771483232199
611;0.00736709712408506;0.0245947495845513;0.0821192115302224
612;0.00680461290043941;0.0229505072940437;0.0756079490681701
613;0.00554842896868059;0.0191767981723609;0.0612189088120674
614;0.00409396866839252;0.0147884614149899;0.0446242429953581
615;0.00299781129686445;0.0114548784082262;0.0321651288672763
616;0.00225357797572088;0.00918129922002456;0.0237481121114533
617;0.0018576705457114;0.00797735188517229;0.0193184776710123
618;0.00170566843287774;0.00754650152100983;0.0177218749355606
619;0.00169504798760758;0.00755915634486529;0.0177173381046492
620;0.00170257281639241;0.00759758624088085;0.0177538426603386
621;0.00167000102226223;0.00752517407964601;0.017312865331289
622;0.00157115484911611;0.00726224509612309;0.016118949992341
623;0.00146032981269155;0.00690672569178796;0.0146231652955021
624;0.00133770055049587;0.00651561711414681;0.013041087022728
625;0.00120293912093965;0.00614812923475155;0.0115883873469929
626;0.00110935798722099;0.00588500531611744;0.0105318051545283
627;0.00108715701752515;0.00581103184245069;0.010189275374294
628;0.00118116775300851;0.00610148990995356;0.0112441010160531
629;0.00131785746555952;0.00649882149648694;0.0127251052760551
630;0.00142042461361073;0.00675992057688867;0.0137212170679033
631;0.00130724383825704;0.00640084216521876;0.0124338555620342
632;0.00104844469467276;0.00560124514786357;0.00952866812090501
633;0.000789282543136655;0.00473153325729533;0.00638442176833911
634;0.000589988794184179;0.00408142725743404;0.0040076295712308
635;0.000477718610730137;0.00375013747893267;0.00277566166481361
636;0.000421257069106089;0.00357154841136976;0.00220253120537224
637;0.000400699405423506;0.00348133919868625;0.0019777895396851
638;0.000397073704045575;0.00342199699929203;0.00182520657395749
639;0.000397623091762865;0.00338238191959207;0.00176925704637573
640;0.000400651010403915;0.00335520963431452;0.00177716727320035
641;0.000414338819576135;0.00334221692641784;0.00180805874287796
642;0.000429583645290146;0.00334084618805844;0.00190158564802117
643;0.000442080499009137;0.00334661158957076;0.00205352337579096
644;0.000453954684423165;0.00334936229807776;0.00216880268208173
645;0.000462304838678267;0.00333933770903025;0.00223547457969738
646;0.000462895139402682;0.00330482857784801;0.00224849403815441
647;0.0004942622988835;0.00335112105919073;0.00256934948939946
648;0.00056275754722261;0.00349247079983123;0.00323481623721457
649;0.000663786223031649;0.00370076613530801;0.00411016463542737
650;0.000720721663165139;0.00380679651551108;0.00462237260698759
651;0.000682409985114808;0.00369523516422748;0.00437688779907307
652;0.000606285116351086;0.00347585714974942;0.00371492663353527
653;0.000519397209981546;0.00321795254196861;0.00289885219942459
654;0.000449307453095802;0.00300486288345856;0.00227225251097015
655;0.000405403754431368;0.00285725474701191;0.00187488443959465
656;0.000387728774490307;0.00277654917368105;0.00171101209885773
657;0.00036885665162064;0.00269877842920248;0.00160500908943242
658;0.000350824196612418;0.00263150750085188;0.00153288432761257
659;0.000338852825114622;0.00258991312745452;0.00149594978154037
660;0.000363711634213144;0.00265340993095926;0.00187923967273965
661;0.000414277848849613;0.00278381469337178;0.00254598203813282
662;0.000447974179252591;0.00284933733857537;0.00296612783269627
663;0.00044567577134939;0.0028055030979332;0.0029601045377426
664;0.000402511439587102;0.00264633260290083;0.00250006959506151
665;0.000371086335807347;0.00253218407668202;0.00221041703787939
666;0.000353456237723754;0.00246892770825593;0.00212030011214678
667;0.000340769957447512;0.00243041950198138;0.00213631517540998
668;0.000331806805059332;0.00237841258804246;0.0021262176471918
669;0.000324070549352796;0.00230624438595272;0.00204204712130441
670;0.000312316329140531;0.00224857932494704;0.0019118254563612
671;0.000301821121192689;0.00218946872236345;0.00178259892350683
672;0.00029628374036477;0.00211628309019427;0.00169284787075451
673;0.000284099462421759;0.00204163425135682;0.00161059097522442
674;0.000270526450319198;0.00197955674868744;0.00155632872073668
675;0.000272285032396763;0.0019552952199331;0.00158355435690531
676;0.000279418181414403;0.00194826808745885;0.00167080624653744
677;0.000288374558814368;0.00194688829275676;0.00179488649587295
678;0.00030204662128793;0.0019416938149601;0.00189736653574345
679;0.000313928506150206;0.00192477895788135;0.00195725732385809
680;0.000316373550329624;0.00188871912073778;0.00195849527062887
681;0.000310861470139831;0.00182973467010819;0.00187145989418691
682;0.000298431214570093;0.00175268593996963;0.00170729846173667
683;0.00027411963987465;0.00165869347571946;0.00146500746982969
684;0.000273893645074809;0.00161852852793089;0.00140796255291049
685;0.000321011926990039;0.00167712383826058;0.0017064064867365
686;0.000416374309159038;0.00182778146820862;0.00236944775245112
687;0.000503724265119519;0.00196200429152004;0.00294640736726325
688;0.000489232491536176;0.00189935875386494;0.00267953196792782
689;0.000437757798445561;0.00179296525920433;0.00216629653178828
690;0.000387718206863821;0.00170178873847779;0.00171234250651166
691;0.000398603332037613;0.00164255638553425;0.00165614346892049
692;0.000440888671396829;0.00161438755223724;0.00186547024808411
693;0.00047922307917949;0.00160568646787488;0.00215547984096922
694;0.000443443529382589;0.00148077003560631;0.00190033715246386
695;0.00034998226278301;0.00127376040305677;0.00122898804444976
696;0.000270677386619264;0.00113005826984325;0.000764545065252242
697;0.000227536185560206;0.0010407635776235;0.000517551903916108
698;0.000229823462452439;0.00100491589078534;0.000500949168185894
699;0.000238096182357298;0.000993840116409347;0.000542122985585961
700;0.00025400222292928;0.000997530744265331;0.000618471297088735
701;0.000284750606787813;0.00100762475011926;0.000726254957579659
702;0.000336937667684072;0.00105208713500539;0.000939119578093188
703;0.000456456283716424;0.00118549152196572;0.00145714598315817
704;0.00075218002834346;0.00152229710941199;0.00272527630590018
705;0.00122059664452859;0.00205901794418881;0.00470826243513107
706;0.00181431605833593;0.00273739551644223;0.00718736385732796
707;0.00225744574917292;0.00321253095908527;0.00896780679473806
708;0.00241626483039823;0.00333724568246502;0.00952196722263864
709;0.00212131097202244;0.00293509194638649;0.00821065625284086
710;0.00188260905874328;0.00260341755681887;0.00711153280674135
711;0.00183490548758662;0.00250186800866035;0.00679542819445404
712;0.00173606490570915;0.00233832099098956;0.0063233260697867
713;0.0014172287241158;0.00195295666825422;0.00504554475803612
714;0.000766980628136113;0.00124609851024512;0.00253036014679903
715;0.000362344344739719;0.000816292726295383;0.000962197346962862
716;0.000249847465142772;0.000699869087496881;0.00051870606754641
717;0.00021627485759692;0.00064663693858267;0.000404071719551617
718;0.000215013837827821;0.000628554459813685;0.000403724407252102
719;0.00020789667175098;0.000611858657284137;0.000359394775736346
720;0.000206984182765397;0.000591769210897916;0.000351625310504843
721;0.000208843015651004;0.000573299056695346;0.000355820974401951
722;0.00020945960134003;0.000565068623995192;0.000337889302591807
723;0.000202973623853345;0.000547030007255358;0.000312030529378784
724;0.000192301089407297;0.000521096424116249;0.000287137835322771
725;0.000192494323238534;0.000510755781338644;0.000279377461734464
726;0.00019424267561632;0.00050514325399235;0.000285407291243246
727;0.000191320469386123;0.000496762474439568;0.00029886211381704
728;0.000183554610706148;0.000483488198357073;0.000286570017713325
729;0.000175437772637948;0.000468715058516855;0.000266520841389355
730;0.000175464930275235;0.000459301843367199;0.000282132744032566
731;0.000171132457100455;0.000451025499094254;0.000272076048025692
732;0.000160708195640469;0.00044116601482037;0.000227885832006519
733;0.000154512498482879;0.000423504002067861;0.000195069251103328
734;0.000149553925875316;0.00040725231998941;0.000186683957526376
735;0.000143453898757566;0.000400554541978484;0.000208755166445193
736;0.000144892282257451;0.000397909378146293;0.000203507020668873
737;0.000150621432003295;0.000396022847817683;0.000179359368206779
738;0.000147271233403783;0.000389019698119575;0.000181032715071454
739;0.000151070656221715;0.000383735678210467;0.000208262055192033
740;0.000168275411167097;0.000385681412591901;0.000266797181648634
741;0.000198351481267457;0.000411150083569158;0.000390073797038717
742;0.000220361541794046;0.000431102702301415;0.000474866786558042
743;0.000210900772271622;0.000411212914915694;0.000403106516182334
744;0.000188935083849271;0.000375895902483208;0.000298121116070497
745;0.000165453328355886;0.000342784290696172;0.000217614680562068
746;0.000157288012068744;0.000345945475190316;0.000233832974845193
747;0.000148474304507556;0.000343743367955784;0.000247681805611633
748;0.000132505199755895;0.000317581884234417;0.000210064643314107
749;0.000127380380214291;0.000309532758950529;0.000192802948444242
750;0.000130085448279061;0.000311965941806928;0.000191664454033088
751;0.000133094323626858;0.000305788631673973;0.000188325502114269
752;0.000129285756745931;0.000292560755040325;0.000163695970257186
753;0.000118742694602706;0.000276541264612915;0.000122951409708611
754;0.000107413858634813;0.000270530205656073;9.64323975285324e-05
755;9.99110507228446e-05;0.000263041567179459;9.4720696192999e-05
756;0.00012220509623462;0.000271134359424219;0.000172355090325912
757;0.000350543915845379;0.000503902698529546;0.000681470761146452
758;0.000771625539354998;0.000947814890311231;0.00163308652691635
759;0.00137644108353932;0.001586979313264;0.00311485790463435
760;0.00146358762654967;0.00167587370817205;0.0033562290369371
761;0.000915182627512396;0.00109074904127137;0.00205608010257229
762;0.000432470491904681;0.000586004219397626;0.000961187539119409
763;0.000137575596879315;0.000279693648218571;0.000289990968446299
764;9.93877662960449e-05;0.000234136486128751;0.000141672812647531
765;0.000100827344256471;0.000231657773602645;0.000121090406483767
766;0.000103370767995373;0.000234076876202299;0.00014673445201966
767;0.000146866575370533;0.000286839193259831;0.000278312793940734
768;0.000203989581158923;0.000337736257920737;0.000418671833346052
769;0.000247701993670291;0.000356458933523715;0.000497571979204067
770;0.000211947180889499;0.000321872967122865;0.000423020925496387
771;0.000151249787331008;0.00027361422640398;0.000293476333720898
772;0.000136062020562939;0.000259902519087033;0.000234249179298669
773;0.000123133444163451;0.00024090795068609;0.000198478079827516
774;0.000105075074163067;0.000212997360806762;0.0001717923566402
775;8.57758493860921e-05;0.000190202166270132;0.00013922504845506
776;7.26801229324893e-05;0.000175063257448031;8.27376292491788e-05
777;6.85795008873847e-05;0.000168223941775555;8.93801284730956e-06
778;6.06914755379004e-05;0.00016033554575327;3.24496028115919e-05
779;5.54355286302638e-05;0.000154392045007594;9.22956882852472e-05
780;6.43808731483625e-05;0.000156552830628137;8.10803584299823e-05
781;6.74892021092956e-05;0.000154801556565815;6.49657826759428e-05
782;6.80226740913985e-05;0.000155008534550102;7.12266272982899e-05
783;9.6376405042899e-05;0.000189713050036586;0.000127816109460681
784;0.000137302456724053;0.000230023049577461;0.000222957901029952
785;0.000172926242618296;0.000250993278974989;0.000327044156666622
786;0.000152554513967792;0.000222935851340673;0.00028442913772247
787;9.81556014508534e-05;0.000170960590738004;0.000154635797076832
788;5.96542806944063e-05;0.000145340394794847;8.03116198876839e-05
789;4.58254177867278e-05;0.000136849993156871;4.25747580297196e-05
790;5.55399273174367e-05;0.000140038524756204;3.78395533761346e-05
791;6.21348472843032e-05;0.000136891062690364;4.43651829115353e-05
792;6.30817014655041e-05;0.000135497008795097;7.16462879314681e-05
793;5.78551502615838e-05;0.000141358287683818;0.000120269533424421
794;5.98956039576926e-05;0.000137710384908729;0.000114408437773524
795;6.47839437380232e-05;0.000128079624994136;7.49298844047843e-05
